week_start,sales,series_id,week_end,promo_type,count_normal_weeks,count_promo_weeks,percent_normal_weeks,last_1yr_sales_vol,history_count,trend,seasonal,baseline,class,noise_cv,forecast_score,resid,is_outlier,upper_limit,lower_limit
2023-04-10,161.82061020582572,Product_001,2023-04-16,Normal,73,4,94.8,7634.888659802397,77,141.40980951368905,20.410800692136608,161.82061020582566,Seasonal without Trend,0.03,High,5.684341886080802e-14,False,161.8206102058259,161.8206102058255
2023-04-17,160.61502458881677,Product_001,2023-04-23,Normal,73,4,94.8,7634.888659802397,77,141.67697128052785,18.938053308288936,160.6150245888168,Seasonal without Trend,0.03,High,-2.842170943040401e-14,False,160.61502458881702,160.61502458881662
2023-04-24,147.1518835765432,Product_001,2023-04-30,Normal,73,4,94.8,7634.888659802397,77,141.94413304736673,5.207750529176432,147.15188357654316,Seasonal without Trend,0.03,High,5.684341886080802e-14,False,147.15188357654338,147.15188357654299
2023-05-01,144.7262133728954,Product_001,2023-05-07,Normal,73,4,94.8,7634.888659802397,77,142.21129481420564,2.5149185586897422,144.7262133728954,Seasonal without Trend,0.03,High,0.0,False,144.72621337289561,144.72621337289522
2023-05-08,148.69172699722984,Product_001,2023-05-14,Normal,73,4,94.8,7634.888659802397,77,142.47845658104455,6.213270416185298,148.69172699722986,Seasonal without Trend,0.03,High,-2.842170943040401e-14,False,148.69172699723006,148.69172699722967
2023-05-15,151.86852360728005,Product_001,2023-05-21,BOGO,73,4,94.8,7634.888659802397,77,142.7456183478834,9.122905259396623,151.86852360728003,Seasonal without Trend,0.03,High,2.842170943040401e-14,False,151.8685236072801,151.86852360728
2023-05-22,645.2601654146633,Product_001,2023-05-28,BOGO,73,4,94.8,7634.888659802397,77,143.0127801147222,502.2473852999411,645.2601654146633,Seasonal without Trend,0.03,High,0.0,False,645.2601654146634,645.2601654146632
2023-05-29,471.4039330190502,Product_001,2023-06-04,Normal,73,4,94.8,7634.888659802397,77,143.27994188156106,328.12399113748916,471.4039330190502,Seasonal without Trend,0.03,High,0.0,False,471.4039330190504,471.40393301905004
2023-06-05,134.69671967686645,Product_001,2023-06-11,Normal,73,4,94.8,7634.888659802397,77,143.5471036484,-8.850383971533516,134.69671967686648,Seasonal without Trend,0.03,High,-2.842170943040401e-14,False,134.6967196768667,134.6967196768663
2023-06-12,134.10760210928345,Product_001,2023-06-18,Normal,73,4,94.8,7634.888659802397,77,143.81426541523882,-9.70666330595544,134.1076021092834,Seasonal without Trend,0.03,High,5.684341886080802e-14,False,134.1076021092836,134.1076021092832
2023-06-19,136.26740817606765,Product_001,2023-06-25,Normal,73,4,94.8,7634.888659802397,77,144.08142718207768,-7.814019006010104,136.26740817606756,Seasonal without Trend,0.03,High,8.526512829121202e-14,False,136.2674081760678,136.2674081760674
2023-06-26,128.18807345984308,Product_001,2023-07-02,Normal,73,4,94.8,7634.888659802397,77,144.3485889489165,-16.160515489073447,128.18807345984305,Seasonal without Trend,0.03,High,2.842170943040401e-14,False,128.18807345984325,128.18807345984285
2023-07-03,123.8867525675332,Product_001,2023-07-09,Normal,73,4,94.8,7634.888659802397,77,144.61575071575547,-20.728998148222228,123.88675256753324,Seasonal without Trend,0.03,High,-4.263256414560601e-14,False,123.88675256753343,123.88675256753307
2023-07-10,124.2865806911122,Product_001,2023-07-16,Normal,73,4,94.8,7634.888659802397,77,144.88291248259418,-20.596331791482083,124.28658069111209,Seasonal without Trend,0.03,High,1.1368683772161603e-13,False,124.28658069111229,124.28658069111192
2023-07-17,121.39077814577786,Product_001,2023-07-23,Normal,73,4,94.8,7634.888659802397,77,145.15007424943315,-23.759296103655263,121.39077814577789,Seasonal without Trend,0.03,High,-2.842170943040401e-14,False,121.39077814577809,121.39077814577772
2023-07-24,117.76307373873212,Product_001,2023-07-30,Normal,73,4,94.8,7634.888659802397,77,145.41723601627197,-27.654162277539896,117.76307373873207,Seasonal without Trend,0.03,High,4.263256414560601e-14,False,117.76307373873227,117.7630737387319
2023-07-31,114.37407039277863,Product_001,2023-08-06,Normal,73,4,94.8,7634.888659802397,77,145.68439778311085,-31.31032739033224,114.3740703927786,Seasonal without Trend,0.03,High,2.842170943040401e-14,False,114.3740703927788,114.37407039277844
2023-08-07,111.00181788987187,Product_001,2023-08-13,Normal,73,4,94.8,7634.888659802397,77,145.95155954994968,-34.94974166007782,111.00181788987186,Seasonal without Trend,0.03,High,1.4210854715202004e-14,False,111.00181788987206,111.00181788987169
2023-08-14,113.7715304807275,Product_001,2023-08-20,Normal,73,4,94.8,7634.888659802397,77,146.21872131678862,-32.44719083606113,113.77153048072748,Seasonal without Trend,0.03,High,2.842170943040401e-14,False,113.77153048072768,113.77153048072731
2023-08-21,100.84532387986962,Product_001,2023-08-27,Normal,73,4,94.8,7634.888659802397,77,146.48588308362739,-45.64055920375776,100.84532387986962,Seasonal without Trend,0.03,High,0.0,False,100.84532387986982,100.84532387986945
2023-08-28,104.86779999204931,Product_001,2023-09-03,Normal,73,4,94.8,7634.888659802397,77,146.75304485046627,-41.88524485841697,104.8677999920493,Seasonal without Trend,0.03,High,1.4210854715202004e-14,False,104.8677999920495,104.86779999204913
2023-09-04,105.09805001379738,Product_001,2023-09-10,Normal,73,4,94.8,7634.888659802397,77,147.0202066173051,-41.922156603507794,105.09805001379729,Seasonal without Trend,0.03,High,8.526512829121202e-14,False,105.09805001379749,105.09805001379712
2023-09-11,102.77465492279178,Product_001,2023-09-17,Normal,73,4,94.8,7634.888659802397,77,147.28736838414383,-44.51271346135215,102.77465492279168,Seasonal without Trend,0.03,High,9.947598300641403e-14,False,102.77465492279188,102.77465492279151
2023-09-18,98.99285360408524,Product_001,2023-09-24,Normal,73,4,94.8,7634.888659802397,77,147.55453015098283,-48.56167654689763,98.9928536040852,Seasonal without Trend,0.03,High,4.263256414560601e-14,False,98.9928536040854,98.99285360408503
2023-09-25,92.43489920185152,Product_001,2023-10-01,Normal,73,4,94.8,7634.888659802397,77,147.82169191782177,-55.38679271597027,92.4348992018515,Seasonal without Trend,0.03,High,2.842170943040401e-14,False,92.43489920185169,92.43489920185132
2023-10-02,100.85453120314496,Product_001,2023-10-08,Normal,73,4,94.8,7634.888659802397,77,148.08885368466053,-47.234322481515676,100.85453120314486,Seasonal without Trend,0.03,High,9.947598300641403e-14,False,100.85453120314506,100.85453120314469
2023-10-09,108.10971587270976,Product_001,2023-10-15,Normal,73,4,94.8,7634.888659802397,77,148.3560154514993,-40.246299578789596,108.1097158727097,Seasonal without Trend,0.03,High,5.684341886080802e-14,False,108.1097158727099,108.10971587270953
2023-10-16,107.19904345430383,Product_001,2023-10-22,Normal,73,4,94.8,7634.888659802397,77,148.62317721833807,-41.424133764034266,107.1990434543038,Seasonal without Trend,0.03,High,2.842170943040401e-14,False,107.199043454304,107.19904345430363
2023-10-23,104.39536034069155,Product_001,2023-10-29,Normal,73,4,94.8,7634.888659802397,77,148.89033898517707,-44.49497864448554,104.39536034069152,Seasonal without Trend,0.03,High,2.842170943040401e-14,False,104.39536034069172,104.39536034069135
2023-10-30,119.25129935561708,Product_001,2023-11-05,Normal,73,4,94.8,7634.888659802397,77,149.1575007520161,-29.906201396399098,119.251299355617,Seasonal without Trend,0.03,High,8.526512829121202e-14,False,119.25129935561719,119.25129935561682
2023-11-06,113.69866990458227,Product_001,2023-11-12,Normal,73,4,94.8,7634.888659802397,77,149.4246625188547,-35.72599261427251,113.69866990458218,Seasonal without Trend,0.03,High,9.947598300641403e-14,False,113.69866990458237,113.698669904582
2023-11-13,124.46809218629971,Product_001,2023-11-19,Normal,73,4,94.8,7634.888659802397,77,149.6918242856935,-25.22373209939379,124.46809218629973,Seasonal without Trend,0.03,High,-1.4210854715202004e-14,False,124.46809218629993,124.46809218629956
2023-11-20,6.4100819123544515,Product_001,2023-11-26,Black Friday,73,4,94.8,7634.888659802397,77,149.95898605253234,-143.5489041401779,6.410081912354428,Seasonal without Trend,0.03,High,2.3092638912203256e-14,False,334.234838027754,-201.0634292544789
2023-11-27,133.55017409754038,Product_001,2023-12-03,Normal,73,4,94.8,7634.888659802397,77,150.22614781937108,-16.675973721830708,133.55017409754038,Seasonal without Trend,0.03,High,0.0,False,133.55017409754058,133.55017409754018
2023-12-04,131.33967032555583,Product_001,2023-12-10,Normal,73,4,94.8,7634.888659802397,77,150.49330958621016,-19.153639260654426,131.33967032555574,Seasonal without Trend,0.03,High,8.526512829121202e-14,False,131.33967032555594,131.33967032555555
2023-12-11,131.5195765874266,Product_001,2023-12-17,Normal,73,4,94.8,7634.888659802397,77,150.76047135304904,-19.24089476562247,131.51957658742657,Seasonal without Trend,0.03,High,2.842170943040401e-14,False,131.51957658742677,131.51957658742637
2023-12-18,131.54709744240438,Product_001,2023-12-24,Normal,73,4,94.8,7634.888659802397,77,151.02763311988812,-19.480535677483807,131.54709744240432,Seasonal without Trend,0.03,High,5.684341886080802e-14,False,131.54709744240452,131.54709744240412
2023-12-25,139.4547636801187,Product_001,2023-12-31,Normal,73,4,94.8,7634.888659802397,77,151.29479488672672,-11.840031206608067,139.45476368011865,Seasonal without Trend,0.03,High,5.684341886080802e-14,False,139.45476368011887,139.45476368011848
2021-02-22,133.17529633129166,Product_002,2021-02-28,Normal,141,8,94.6,7886.272854333608,149,121.4735846784191,11.856835669086202,133.3304203475053,Seasonal with Trend,0.04,High,-0.15512401621364802,False,136.69706817289807,129.89266325044377
2021-03-01,131.5085282897991,Product_002,2021-03-07,Normal,141,8,94.6,7886.272854333608,149,121.57059563278423,10.07428154841647,131.6448771812007,Seasonal with Trend,0.04,High,-0.13634889140161022,False,135.01152500659347,128.20712008413918
2021-03-08,126.64501892007875,Product_002,2021-03-14,Normal,141,8,94.6,7886.272854333608,149,121.66761585894898,5.095335920906677,126.76295177985565,Seasonal with Trend,0.04,High,-0.11793285977690005,False,130.12959960524842,123.3251946827941
2021-03-15,129.6298533217082,Product_002,2021-03-21,Normal,141,8,94.6,7886.272854333608,149,121.7646473613015,7.6673030132607405,129.43195037456223,Seasonal with Trend,0.04,High,0.19790294714596257,False,132.798598199955,125.99419327750068
2021-03-22,122.8271900182943,Product_002,2021-03-28,Normal,141,8,94.6,7886.272854333608,149,121.86169239900191,1.0477107716204341,122.90940317062234,Seasonal with Trend,0.04,High,-0.08221315232803761,False,126.27605099601512,119.47164607356079
2021-03-29,121.59244844079372,Product_002,2021-04-04,Normal,141,8,94.6,7886.272854333608,149,121.95875316613973,-0.30137967818806444,121.65737348795166,Seasonal with Trend,0.04,High,-0.06492504715794212,False,125.02402131334443,118.21961639089011
2021-04-05,108.82887387238368,Product_002,2021-04-11,Normal,141,8,94.6,7886.272854333608,149,122.05583194005665,-13.178929810294091,108.87690212976256,Seasonal with Trend,0.04,High,-0.04802825737887417,False,112.24354995515533,105.439145032701
2021-04-12,112.90663617090247,Product_002,2021-04-18,Normal,141,8,94.6,7886.272854333608,149,122.15293121557272,-9.214765389007722,112.938165826565,Seasonal with Trend,0.04,High,-0.03152965566252419,False,116.30481365195777,109.50040872950345
2021-04-19,103.76271569814124,Product_002,2021-04-25,Normal,141,8,94.6,7886.272854333608,149,122.25005370167237,-18.471902781100177,103.77815092057219,Seasonal with Trend,0.04,High,-0.015435222430951967,False,107.14479874596496,100.34039382351064
2021-04-26,101.89890951743484,Product_002,2021-05-02,Normal,141,8,94.6,7886.272854333608,149,122.34720229380346,-20.674021016848645,101.67318127695482,Seasonal with Trend,0.04,High,0.2257282404800236,False,105.0398291023476,98.23542417989327
2021-05-03,98.5829606158235,Product_002,2021-05-09,Normal,141,8,94.6,7886.272854333608,149,122.44437998776039,-23.876940448723797,98.56743953903658,Seasonal with Trend,0.04,High,0.015521076786910726,False,101.93408736442936,95.12968244197504
2021-05-10,100.71645639735704,Product_002,2021-05-16,Normal,141,8,94.6,7886.272854333608,149,122.5415896737251,-21.401061334723394,101.1405283390017,Seasonal with Trend,0.04,High,-0.42407194164466944,False,104.50717616439448,97.70277124194016
2021-05-17,94.7718070128952,Product_002,2021-05-23,Normal,141,8,94.6,7886.272854333608,149,122.63883441863179,-27.911830783511373,94.72700363512041,Seasonal with Trend,0.04,High,0.044803377774783826,False,98.09365146051319,91.28924653805886
2021-05-24,95.00385811972076,Product_002,2021-05-30,Normal,141,8,94.6,7886.272854333608,149,122.73611789273504,-27.677313128743208,95.05880476399183,Seasonal with Trend,0.04,High,-0.054946644271069545,False,98.4254525893846,91.62104766693028
2021-05-31,89.34065439230305,Product_002,2021-06-06,Normal,141,8,94.6,7886.272854333608,149,122.83344400403335,-33.552426840580566,89.28101716345279,Seasonal with Trend,0.04,High,0.05963722885026357,False,92.64766498884556,85.84326006639124
2021-06-07,89.19060934203144,Product_002,2021-06-13,Normal,141,8,94.6,7886.272854333608,149,122.93081684883457,-34.26526272117444,88.66555412766013,Seasonal with Trend,0.04,High,0.5250552143713065,False,92.0322019530529,85.22779703059858
2021-06-14,96.8821792826216,Product_002,2021-06-20,Normal,141,8,94.6,7886.272854333608,149,123.02824050660044,-26.244260403553536,96.7839801030469,Seasonal with Trend,0.04,High,0.09819917957470636,False,100.15062792843968,93.34622300598535
2021-06-21,88.29274432661265,Product_002,2021-06-27,Normal,141,8,94.6,7886.272854333608,149,123.12571864926664,-34.9434161535151,88.18230249575154,Seasonal with Trend,0.04,High,0.11044183086110593,False,91.54895032114432,84.74454539869
2021-06-28,80.4709818655886,Product_002,2021-07-04,Normal,141,8,94.6,7886.272854333608,149,123.2232548353161,-42.8745036392616,80.34875119605451,Seasonal with Trend,0.04,High,0.12223066953409045,False,83.71539902144728,76.91099409899296
2021-07-05,86.89977488362817,Product_002,2021-07-11,Normal,141,8,94.6,7886.272854333608,149,123.32085260019866,-35.81335683886395,87.50749576133471,Seasonal with Trend,0.04,High,-0.6077208777065408,False,90.87414358672748,84.06973866427316
2021-07-12,92.6600161634186,Product_002,2021-07-18,Normal,141,8,94.6,7886.272854333608,149,123.41851562353189,-30.90292264328577,92.51559298024611,Seasonal with Trend,0.04,High,0.14442318317249203,False,95.88224080563889,89.07783588318456
2021-07-19,81.32232564035412,Product_002,2021-07-25,Normal,141,8,94.6,7886.272854333608,149,123.51624828373848,-42.34873666185972,81.16751162187876,Seasonal with Trend,0.04,High,0.15481401847536347,False,84.53415944727153,77.72975452481721
2021-07-26,87.27001235566414,Product_002,2021-08-01,Normal,141,8,94.6,7886.272854333608,149,123.61405512520177,-36.77982812038263,86.83422700481914,Seasonal with Trend,0.04,High,0.4357853508449949,False,90.20087483021192,83.39646990775759
2021-08-02,83.23426578106587,Product_002,2021-08-08,Normal,141,8,94.6,7886.272854333608,149,123.71194059641036,-40.65182276386568,83.06011783254468,Seasonal with Trend,0.04,High,0.17414794852119542,False,86.42676565793745,79.62236073548313
2021-08-09,82.32113287257681,Product_002,2021-08-15,Normal,141,8,94.6,7886.272854333608,149,123.80990881982997,-41.67184913363126,82.13805968619872,Seasonal with Trend,0.04,High,0.18307318637809544,False,85.50470751159149,78.70030258913717
2021-08-16,97.4307896986021,Product_002,2021-08-22,Normal,141,8,94.6,7886.272854333608,149,123.90796375533854,-26.668662981066706,97.23930077427184,Seasonal with Trend,0.04,High,0.19148892433025821,False,100.60594859966461,93.80154367721029
2021-08-23,86.33880494186769,Product_002,2021-08-29,Normal,141,8,94.6,7886.272854333608,149,124.00610923942992,-37.86668575787415,86.13942348155577,Seasonal with Trend,0.04,High,0.19938146031192616,False,89.50607130694854,82.70166638449422
2021-08-30,95.72596068574052,Product_002,2021-09-05,Normal,141,8,94.6,7886.272854333608,149,124.10434895464024,-29.00060981580797,95.10373913883228,Seasonal with Trend,0.04,High,0.6222215469082357,False,98.47038696422506,91.66598204177073
2021-09-06,93.9896779898468,Product_002,2021-09-12,Normal,141,8,94.6,7886.272854333608,149,124.20268628306594,-30.42638331720507,93.77630296586088,Seasonal with Trend,0.04,High,0.21337502398591823,False,97.14295079125365,90.33854586879933
2021-09-13,105.69789322756654,Product_002,2021-09-19,Normal,141,8,94.6,7886.272854333608,149,124.30112390448302,-17.88267843663137,106.41844546785165,Seasonal with Trend,0.04,High,-0.7205522402851159,False,109.78509329324443,102.9806883707901
2021-09-20,111.54092400658224,Product_002,2021-09-26,Normal,141,8,94.6,7886.272854333608,149,124.39966425938402,-12.058267576311984,112.34139668307205,Seasonal with Trend,0.04,High,-0.8004726764898038,False,115.70804450846482,108.9036395860105
2021-09-27,103.84208176232696,Product_002,2021-10-03,Normal,141,8,94.6,7886.272854333608,149,124.49831063128931,-20.88615592509797,103.61215470619135,Seasonal with Trend,0.04,High,0.22992705613560815,False,106.97880253158412,100.1743976091298
2021-10-04,114.43762816013336,Product_002,2021-10-10,Normal,141,8,94.6,7886.272854333608,149,124.59706735512806,-9.25942741040952,115.33763994471855,Seasonal with Trend,0.04,High,-0.9000117845851889,False,118.70428777011132,111.899882847657
2021-10-11,122.25503344898554,Product_002,2021-10-17,Normal,141,8,94.6,7886.272854333608,149,124.69593920163283,-3.24875572878983,121.447183472843,Seasonal with Trend,0.04,High,0.807849976142549,False,124.81383129823577,118.00942637578144
2021-10-18,114.11020924212536,Product_002,2021-10-24,Normal,141,8,94.6,7886.272854333608,149,124.79493192141817,-10.925208369163057,113.86972355225511,Seasonal with Trend,0.04,High,0.24048568987025476,False,117.23637137764788,110.43196645519356
2021-10-25,134.6932832157649,Product_002,2021-10-31,Normal,141,8,94.6,7886.272854333608,149,124.89405086922322,10.73629506353372,135.63034593275694,Seasonal with Trend,0.04,High,-0.9370627169920454,False,138.9969937581497,132.1925888356954
2021-11-01,128.0466102939567,Product_002,2021-11-07,Normal,141,8,94.6,7886.272854333608,149,124.99330150161335,3.984549208016555,128.9778507096299,Seasonal with Trend,0.04,High,-0.9312404156732157,False,132.34449853502267,125.54009361256836
2021-11-08,121.4733031249393,Product_002,2021-11-14,Normal,141,8,94.6,7886.272854333608,149,125.09269110302064,-3.862622346471426,121.23006875654922,Seasonal with Trend,0.04,High,0.24323436839009105,False,124.59671658194199,117.79231165948767
2021-11-15,130.07576353516694,Product_002,2021-11-21,Normal,141,8,94.6,7886.272854333608,149,125.19222927161721,4.64169546821708,129.8339247398343,Seasonal with Trend,0.04,High,0.2418387953326544,False,133.20057256522705,126.39616764277274
