week_start,sales,series_id,week_end,promo_type,baseline,class,resid,is_outlier,upper_limit,lower_limit
2023-09-11,99.21020236951844,Product_002,2023-09-17,Normal,99.19888760371485,Seasonal with Trend,0.011314765803589921,False,99.25139669257501,99.15300737910479
2023-09-18,100.40891254116367,Product_002,2023-09-24,Normal,100.39686319606419,Seasonal with Trend,0.012049345099484299,False,100.44937228492435,100.35098297145413
2023-09-25,99.9982094152936,Product_002,2023-10-01,Normal,99.98544781371906,Seasonal with Trend,0.012761601574538872,False,100.03795690257923,99.939567589109
2023-10-02,107.17421009881627,Product_002,2023-10-08,Normal,107.16076131921156,Seasonal with Trend,0.013448779604715355,False,107.21327040807172,107.1148810946015
2023-10-09,99.35528221396162,Product_002,2023-10-15,Normal,99.34117392239926,Seasonal with Trend,0.014108291562351383,False,99.39368301125943,99.2952936977892
2023-10-16,100.53425420894034,Product_002,2023-10-22,Normal,100.51951644711086,Seasonal with Trend,0.014737761829479723,False,100.57202553597102,100.4736362225008
2023-10-23,97.05811442697484,Product_002,2023-10-29,Normal,97.04277937505447,Seasonal with Trend,0.015335051920374099,False,97.09528846391463,96.9968991504444
2023-10-30,106.41158179411808,Product_002,2023-11-05,Normal,106.39568352945156,Seasonal with Trend,0.015898264666518003,False,106.44819261831172,106.3498033048415
2023-11-06,103.17123467055636,Product_002,2023-11-12,Normal,103.15480894605085,Seasonal with Trend,0.01642572450550972,False,103.20731803491101,103.10892872144079
2023-11-13,106.07750396446276,Product_002,2023-11-19,Normal,106.06058803517071,Seasonal with Trend,0.01691592929205399,False,106.11309712403087,106.01470781056065
2023-11-20,437.3053168500543,Product_002,2023-11-26,Black Friday,437.287949383065,Seasonal with Trend,0.01736746698929892,False,437.3604993061851,437.2181241519542
2023-11-27,440.81204424451704,Product_002,2023-12-03,Normal,440.79426535549004,Seasonal with Trend,0.017778889026999423,False,440.84677444435016,440.74838513087997
2023-12-04,117.34794770657,Product_002,2023-12-10,Normal,117.32979917266915,Seasonal with Trend,0.018148533900841812,False,117.38230826152932,117.2839189480591
2023-12-11,116.15322513125685,Product_002,2023-12-17,Normal,116.1347508245376,Seasonal with Trend,0.01847430671924144,False,116.18725991339777,116.08887059992755
2023-12-18,128.74836993023533,Product_002,2023-12-24,Normal,128.72961647262923,Seasonal with Trend,0.01875345760609548,False,128.78212556148938,128.6837362480192
2023-12-25,125.69836017997297,Product_002,2023-12-31,Normal,125.67937768970233,Seasonal with Trend,0.018982490270630592,False,125.7318867785625,125.63349746509228
2024-01-01,129.40707636666477,Product_002,2024-01-07,Normal,129.38791886044942,Seasonal with Trend,0.019157506215350395,False,129.44042794930957,129.34203863583937
2024-01-08,134.35263577369034,Product_002,2024-01-14,Normal,134.33365779086162,Seasonal with Trend,0.018977982828715767,False,134.38616687972177,134.28777756625158
2024-01-15,135.54866581471936,Product_002,2024-01-21,Normal,135.52992138144654,Seasonal with Trend,0.01874443327281483,False,135.5824304703067,135.4840411568365
2024-01-22,141.1418537190035,Product_002,2024-01-28,Normal,141.12339296111952,Seasonal with Trend,0.018460757883985934,False,141.17590204997967,141.07751273650948
2024-01-29,136.5933037493081,Product_002,2024-02-04,Normal,136.57517329452057,Seasonal with Trend,0.018130454787524286,False,136.62768238338072,136.52929306991052
2024-02-05,140.20452027067893,Product_002,2024-02-11,Normal,140.1867639953226,Seasonal with Trend,0.017756275356333617,False,140.23927308418274,140.14088377071255
2024-02-12,151.0489287107667,Product_002,2024-02-18,Normal,151.0315883951676,Seasonal with Trend,0.017340315599085443,False,151.08409748402775,150.98570817055756
2024-02-19,145.07057820717813,Product_002,2024-02-25,Normal,145.05369396935805,Seasonal with Trend,0.016884237820079306,False,145.1062030582182,145.007813744748
2024-02-26,155.67827125546813,Product_002,2024-03-03,Normal,155.66188176431174,Seasonal with Trend,0.016389491156388658,False,155.7143908531719,155.6160015397017
2024-03-04,151.95569250613167,Product_002,2024-03-10,Normal,151.93983501808555,Seasonal with Trend,0.01585748804612308,False,151.9923441069457,151.8939547934755
2024-03-11,154.42329740858304,Product_002,2024-03-17,Normal,154.40800767765867,Seasonal with Trend,0.015289730924365585,False,154.46051676651882,154.36212745304863
2024-03-18,156.70733395632092,Product_002,2024-03-24,Normal,156.69264606075555,Seasonal with Trend,0.01468789556537331,False,156.7451551496157,156.6467658361455
2024-03-25,158.17622925927958,Product_002,2024-03-31,Normal,158.16217537998358,Seasonal with Trend,0.014053879296000105,False,158.21468446884373,158.11629515537354
2024-04-01,165.0399103579555,Product_002,2024-04-07,Normal,165.0265205372329,Seasonal with Trend,0.013389820722608192,False,165.07902962609305,164.98064031262285
2024-04-08,156.3915376161704,Product_002,2024-04-14,Normal,156.37883952061543,Seasonal with Trend,0.012698095554981137,False,156.43134860947558,156.33295929600538
2024-04-15,163.84903892765624,Product_002,2024-04-21,Normal,163.83705763616365,Seasonal with Trend,0.011981291492588753,False,163.8895667250238,163.7911774115536
2024-04-22,159.2602388287488,Product_002,2024-04-28,Normal,159.24899666453578,Seasonal with Trend,0.011242164213030037,False,159.30150575339593,159.20311643992574
2024-04-29,157.83134367529232,Product_002,2024-05-05,BOGO,157.82086009906428,Seasonal with Trend,0.010483576228040192,False,157.85199212549526,157.79771748933905
2024-05-06,326.31507413581875,Product_002,2024-05-12,BOGO,326.3053657151539,Seasonal with Trend,0.009708420664821915,False,326.33649774158494,326.28222310542867
2024-05-13,162.64517322208698,Product_002,2024-05-19,Normal,162.6362536892509,Seasonal with Trend,0.008919532836074495,False,162.68876277811106,162.59037346464086
2024-05-20,154.30517170110306,Product_002,2024-05-26,Normal,154.29705210737743,Seasonal with Trend,0.008119593725638197,False,154.34956119623757,154.25117188276738
2024-05-27,149.66258800511497,Product_002,2024-06-02,Memorial Day,149.65527697387847,Seasonal with Trend,0.007311031236497456,False,149.676691844513,149.64030280983903
2024-06-03,148.60652970357745,Product_002,2024-06-09,Normal,148.60003377635118,Seasonal with Trend,0.00649592722626835,False,148.65254286521133,148.55415355174114
2024-06-10,139.8598624265315,Product_002,2024-06-16,Normal,139.85418648551155,Seasonal with Trend,0.00567594101994473,False,139.9066955743717,139.8083062609015
